experiment_id,case,delegate_type,image_path,true_class,predicted_class,similarity_score
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6256_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9612639446374899
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6256_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9311453311560588
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6256_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9618808520379448
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6256_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9311453311560588
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1341_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9349409595802125
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1341_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9252859078737758
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1341_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9353535530459611
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1341_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9252859078737758
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6257_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9607120760878257
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6257_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9263365568639221
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6257_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.961223931238863
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6257_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9263365568639221
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6245_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9657172486248469
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6245_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9405170110229755
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6245_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9667848320673885
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6245_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9405170110229755
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1418_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9650213682198491
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1418_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9208822570661254
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1418_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9655935834880165
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1418_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9208822570661254
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1419_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9260236038774748
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1419_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8892212062642215
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1419_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9265266114226304
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1419_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8892212062642215
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6252_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9247327692434865
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6252_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8925505103258825
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6252_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.923680400949612
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6252_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8925505103258825
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1421_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.959837894784301
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1421_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9277209347233928
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1421_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.960674354856489
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1421_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9277209347233928
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6258_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9550633228705169
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6258_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9200630805477649
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6258_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.955966194501418
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6258_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9200630805477649
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6300_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9208202104607706
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6300_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8903920102422921
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6300_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9192969170635824
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6300_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8903920102422921
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1417_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.955166931629997
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1417_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9087714013558035
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1417_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9545844617514873
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1417_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9087714013558035
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6293_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9600647997563363
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6293_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9182104475634126
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6293_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9604490200932148
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6293_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9182104475634126
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1354_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9519261638711454
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1354_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9279185797400348
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1354_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9523958437985245
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1354_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9279185797400348
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6234_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9633445325091876
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6234_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366253730452858
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6234_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9638333324238917
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6234_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366253730452858
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6303_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9417877430124505
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6303_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8978201591100413
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6303_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423012284414137
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6303_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8978201591100413
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6305_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9566545438451907
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6305_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.921295602294449
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6305_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9568335306526351
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6305_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.921295602294449
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6301_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9627417262958877
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6301_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922224382208418
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6301_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9633812804649681
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6301_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922224382208418
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6249_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9442123436549712
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6249_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8960637789124405
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6249_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9444345345164398
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6249_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8960637789124405
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6244_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9586633739616847
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6244_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.920755313825607
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6244_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9597407967516722
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6244_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.920755313825607
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6232_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9498571372037156
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6232_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9199554713167144
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6232_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9506773098372028
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6232_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9199554713167144
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6296_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9601242328708128
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6296_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9157574510099515
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6296_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9606840844162654
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6296_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9157574510099515
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1355_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.956750198579342
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1355_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9403571838449769
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1355_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9574386721525365
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1355_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9403571838449769
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1351_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9519557488489971
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1351_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9516084932971891
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1351_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9521151017773054
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1351_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9516084932971891
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6299_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9315942986361301
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6299_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8974539049596152
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6299_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9311205108166656
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6299_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8974539049596152
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1412_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9563451011330727
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1412_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9192134375750465
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1412_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.956768343064987
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1412_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9192134375750465
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9601566970237653
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9212549594603132
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9603181045035262
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9212549594603132
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9484808528025503
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9111815116071307
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9489079726230321
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9111815116071307
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9523356920905718
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9330395810914246
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9526119132043132
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9330395810914246
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9426234629757871
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9333902773684063
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9432459830795142
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9333902773684063
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9508401370305725
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9222787639111326
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9507520880866847
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9222787639111326
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9598650273793381
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922909493943506
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9602500170221487
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922909493943506
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9560398870800046
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9494773940884937
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.957265554182639
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9494773940884937
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9517395761369255
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9274138981260657
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9525593419576439
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9274138981260657
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9669553458752579
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9334772463293318
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9677636920743155
